Group Starts,Avg - Delay (Lynden/Aldergrove North Cars),Avg - Queue Length (Lynden/Aldergrove North Cars),Avg - Vehicles In Queue (Lynden/Aldergrove North Cars),Avg - Service Rate (Lynden/Aldergrove North Cars),Avg - Volume (Lynden/Aldergrove North Cars),Avg - Availability (Lynden/Aldergrove North Cars),Avg - Delay (Lynden/Aldergrove North Trucks),Avg - Queue Length (Lynden/Aldergrove North Trucks),Avg - Vehicles In Queue (Lynden/Aldergrove North Trucks),Avg - Service Rate (Lynden/Aldergrove North Trucks),Avg - Volume (Lynden/Aldergrove North Trucks),Avg - Availability (Lynden/Aldergrove North Trucks),Avg - Delay (Lynden/Aldergrove South Cars),Avg - Queue Length (Lynden/Aldergrove South Cars),Avg - Vehicles In Queue (Lynden/Aldergrove South Cars),Avg - Service Rate (Lynden/Aldergrove South Cars),Avg - Volume (Lynden/Aldergrove South Cars),Avg - Availability (Lynden/Aldergrove South Cars),Avg - Delay (Lynden/Aldergrove South Trucks),Avg - Queue Length (Lynden/Aldergrove South Trucks),Avg - Vehicles In Queue (Lynden/Aldergrove South Trucks),Avg - Service Rate (Lynden/Aldergrove South Trucks),Avg - Volume (Lynden/Aldergrove South Trucks),Avg - Availability (Lynden/Aldergrove South Trucks),Avg - Delay (Pacific Highway North Cars),Avg - Queue Length (Pacific Highway North Cars),Avg - Vehicles In Queue (Pacific Highway North Cars),Avg - Service Rate (Pacific Highway North Cars),Avg - Volume (Pacific Highway North Cars),Avg - Availability (Pacific Highway North Cars),Avg - Delay (Pacific Highway North NEXUS),Avg - Queue Length (Pacific Highway North NEXUS),Avg - Vehicles In Queue (Pacific Highway North NEXUS),Avg - Service Rate (Pacific Highway North NEXUS),Avg - Volume (Pacific Highway North NEXUS),Avg - Availability (Pacific Highway North NEXUS),Avg - Delay (Pacific Highway North Trucks),Avg - Queue Length (Pacific Highway North Trucks),Avg - Vehicles In Queue (Pacific Highway North Trucks),Avg - Service Rate (Pacific Highway North Trucks),Avg - Volume (Pacific Highway North Trucks),Avg - Availability (Pacific Highway North Trucks),Avg - Delay (Pacific Highway North FAST),Avg - Queue Length (Pacific Highway North FAST),Avg - Vehicles In Queue (Pacific Highway North FAST),Avg - Service Rate (Pacific Highway North FAST),Avg - Volume (Pacific Highway North FAST),Avg - Availability (Pacific Highway North FAST),Avg - Delay (Pacific Highway North Bus),Avg - Queue Length (Pacific Highway North Bus),Avg - Vehicles In Queue (Pacific Highway North Bus),Avg - Service Rate (Pacific Highway North Bus),Avg - Volume (Pacific Highway North Bus),Avg - Availability (Pacific Highway North Bus),Avg - Delay (Pacific Highway South Cars),Avg - Queue Length (Pacific Highway South Cars),Avg - Vehicles In Queue (Pacific Highway South Cars),Avg - Service Rate (Pacific Highway South Cars),Avg - Volume (Pacific Highway South Cars),Avg - Availability (Pacific Highway South Cars),Avg - Delay (Pacific Highway South Bus),Avg - Queue Length (Pacific Highway South Bus),Avg - Vehicles In Queue (Pacific Highway South Bus),Avg - Service Rate (Pacific Highway South Bus),Avg - Volume (Pacific Highway South Bus),Avg - Availability (Pacific Highway South Bus),Avg - Delay (Pacific Highway South FAST),Avg - Queue Length (Pacific Highway South FAST),Avg - Vehicles In Queue (Pacific Highway South FAST),Avg - Service Rate (Pacific Highway South FAST),Avg - Volume (Pacific Highway South FAST),Avg - Availability (Pacific Highway South FAST),Avg - Delay (Pacific Highway South NEXUS),Avg - Queue Length (Pacific Highway South NEXUS),Avg - Vehicles In Queue (Pacific Highway South NEXUS),Avg - Service Rate (Pacific Highway South NEXUS),Avg - Volume (Pacific Highway South NEXUS),Avg - Availability (Pacific Highway South NEXUS),Avg - Delay (Pacific Highway South Trucks),Avg - Queue Length (Pacific Highway South Trucks),Avg - Vehicles In Queue (Pacific Highway South Trucks),Avg - Service Rate (Pacific Highway South Trucks),Avg - Volume (Pacific Highway South Trucks),Avg - Availability (Pacific Highway South Trucks),Avg - Delay (Peace Arch North Cars),Avg - Queue Length (Peace Arch North Cars),Avg - Vehicles In Queue (Peace Arch North Cars),Avg - Service Rate (Peace Arch North Cars),Avg - Volume (Peace Arch North Cars),Avg - Availability (Peace Arch North Cars),Avg - Delay (Peace Arch North NEXUS),Avg - Queue Length (Peace Arch North NEXUS),Avg - Vehicles In Queue (Peace Arch North NEXUS),Avg - Service Rate (Peace Arch North NEXUS),Avg - Volume (Peace Arch North NEXUS),Avg - Availability (Peace Arch North NEXUS),Avg - Delay (Peace Arch South Cars),Avg - Queue Length (Peace Arch South Cars),Avg - Vehicles In Queue (Peace Arch South Cars),Avg - Service Rate (Peace Arch South Cars),Avg - Volume (Peace Arch South Cars),Avg - Availability (Peace Arch South Cars),Avg - Delay (Peace Arch South NEXUS),Avg - Queue Length (Peace Arch South NEXUS),Avg - Vehicles In Queue (Peace Arch South NEXUS),Avg - Service Rate (Peace Arch South NEXUS),Avg - Volume (Peace Arch South NEXUS),Avg - Availability (Peace Arch South NEXUS),Avg - Delay (Sumas/Huntingdon North Cars),Avg - Queue Length (Sumas/Huntingdon North Cars),Avg - Vehicles In Queue (Sumas/Huntingdon North Cars),Avg - Service Rate (Sumas/Huntingdon North Cars),Avg - Volume (Sumas/Huntingdon North Cars),Avg - Availability (Sumas/Huntingdon North Cars),Avg - Delay (Sumas/Huntingdon North Trucks),Avg - Queue Length (Sumas/Huntingdon North Trucks),Avg - Vehicles In Queue (Sumas/Huntingdon North Trucks),Avg - Service Rate (Sumas/Huntingdon North Trucks),Avg - Volume (Sumas/Huntingdon North Trucks),Avg - Availability (Sumas/Huntingdon North Trucks),Avg - Delay (Sumas/Huntingdon South Cars),Avg - Queue Length (Sumas/Huntingdon South Cars),Avg - Vehicles In Queue (Sumas/Huntingdon South Cars),Avg - Service Rate (Sumas/Huntingdon South Cars),Avg - Volume (Sumas/Huntingdon South Cars),Avg - Availability (Sumas/Huntingdon South Cars)
2016-01-07 13:05:00,4.0,38.0,5.0,72.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,10.0,7.0,36.0,3.0,1.0,,,,,2.0,1.0,9.0,97.0,12.0,72.0,8.0,1.0,0.0,0.0,0.0,132.0,8.0,1.0,2.0,132.0,5.0,96.0,10.0,1.0,0.0,66.0,2.0,0.0,1.0,1.0,,,,,1.0,1.0,1.0,30.0,17.0,108.0,11.0,1.0,,,,0.0,1.0,1.0,7.0,103.0,27.0,168.0,,1.0,2.0,44.0,7.0,168.0,14.0,1.0,17.0,223.0,71.0,168.0,8.0,1.0,0.0,0.0,0.0,168.0,14.0,1.0,0.0,0.0,0.0,252.0,21.0,1.0,2.0,12.0,12.0,288.0,22.0,1.0,5.0,121.0,20.0,72.0,24.0,1.0,3.0,39.0,5.0,96.0,9.0,1.0,,,,,2.0,1.0,0.0,,,108.0,7.0,1.0
2016-01-07 13:10:00,1.0,38.0,5.0,192.0,,1.0,0.0,0.0,0.0,36.0,,1.0,1.0,17.0,8.0,60.0,7.0,1.0,,,,,,0.0,5.0,97.0,12.0,144.0,20.0,1.0,0.0,0.0,0.0,156.0,5.0,1.0,5.0,262.0,10.0,108.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,17.0,10.0,144.0,11.0,1.0,,,,0.0,,1.0,8.0,220.0,39.0,180.0,,1.0,1.0,,,108.0,9.0,1.0,20.0,340.0,95.0,180.0,0.0,1.0,0.0,0.0,0.0,192.0,19.0,1.0,0.0,0.0,0.0,240.0,20.0,1.0,2.0,11.0,12.0,384.0,20.0,1.0,6.0,123.0,20.0,192.0,27.0,1.0,2.0,39.0,5.0,120.0,13.0,1.0,,,,,5.0,1.0,0.0,,,192.0,9.0,1.0
2016-01-07 13:15:00,1.0,38.0,5.0,192.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,17.0,9.0,60.0,7.0,1.0,,,,,1.0,1.0,4.0,97.0,12.0,168.0,11.0,1.0,0.0,0.0,0.0,120.0,6.0,1.0,3.0,132.0,5.0,84.0,7.0,1.0,0.0,0.0,0.0,36.0,3.0,1.0,,,,,0.0,1.0,2.0,17.0,10.0,180.0,10.0,1.0,,,,0.0,1.0,1.0,10.0,193.0,36.0,228.0,,1.0,0.0,30.0,5.0,60.0,6.0,1.0,23.0,313.0,89.0,228.0,7.0,1.0,0.0,0.0,0.0,192.0,16.0,1.0,0.0,0.0,0.0,204.0,13.0,1.0,2.0,11.0,12.0,288.0,17.0,1.0,6.0,124.0,20.0,132.0,20.0,1.0,3.0,39.0,5.0,84.0,10.0,1.0,,,,,1.0,1.0,0.0,,,144.0,4.0,1.0
2016-01-07 13:20:00,1.0,38.0,5.0,156.0,,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,14.0,8.0,96.0,7.0,1.0,,,,,1.0,1.0,0.0,0.0,0.0,144.0,2.0,1.0,0.0,0.0,0.0,96.0,7.0,1.0,1.0,66.0,2.0,108.0,11.0,1.0,2.0,66.0,2.0,48.0,4.0,1.0,,,,,0.0,1.0,1.0,29.0,16.0,120.0,12.0,1.0,,,,0.0,0.0,1.0,9.0,157.0,32.0,216.0,,1.0,1.0,22.0,4.0,96.0,8.0,1.0,20.0,277.0,82.0,216.0,2.0,1.0,0.0,0.0,0.0,156.0,8.0,1.0,0.0,0.0,0.0,180.0,12.0,1.0,1.0,10.0,12.0,288.0,9.0,1.0,6.0,121.0,20.0,204.0,17.0,1.0,5.0,79.0,10.0,120.0,19.0,1.0,,,,,3.0,1.0,0.0,,,168.0,7.0,1.0
2016-01-07 13:25:00,2.0,38.0,5.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,17.0,9.0,36.0,4.0,1.0,,,,,1.0,1.0,0.0,0.0,0.0,108.0,0.0,1.0,0.0,0.0,0.0,96.0,8.0,1.0,4.0,262.0,10.0,144.0,13.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,,,,,0.0,1.0,1.0,19.0,11.0,96.0,9.0,1.0,,,,0.0,0.0,1.0,9.0,288.0,46.0,180.0,,1.0,0.0,,,72.0,6.0,1.0,22.0,408.0,108.0,180.0,3.0,1.0,0.0,0.0,0.0,192.0,17.0,1.0,0.0,0.0,0.0,204.0,21.0,1.0,2.0,11.0,12.0,228.0,15.0,1.0,5.0,120.0,20.0,108.0,15.0,1.0,3.0,39.0,5.0,96.0,16.0,1.0,,,,,4.0,1.0,0.0,,,144.0,7.0,1.0
2016-01-07 13:30:00,2.0,38.0,5.0,96.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,18.0,9.0,72.0,8.0,1.0,,,,,1.0,1.0,2.0,36.0,4.0,108.0,0.0,1.0,0.0,0.0,0.0,120.0,11.0,1.0,2.0,132.0,5.0,108.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,1.0,1.0,1.0,25.0,14.0,96.0,8.0,1.0,,,,0.0,1.0,1.0,13.0,425.0,60.0,276.0,,1.0,0.0,27.0,4.0,144.0,12.0,1.0,30.0,545.0,136.0,276.0,6.0,1.0,0.0,0.0,0.0,156.0,12.0,1.0,0.0,0.0,0.0,240.0,22.0,1.0,1.0,13.0,13.0,288.0,17.0,1.0,2.0,,,84.0,15.0,1.0,2.0,39.0,5.0,120.0,14.0,1.0,,,,,3.0,1.0,0.0,,,192.0,8.0,1.0
2016-01-07 13:35:00,1.0,38.0,5.0,192.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,16.0,8.0,84.0,10.0,1.0,,,,,2.0,1.0,6.0,73.0,9.0,84.0,0.0,1.0,2.0,30.0,4.0,96.0,5.0,1.0,0.0,0.0,0.0,84.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,1.0,31.0,17.0,72.0,6.0,1.0,,,,0.0,1.0,1.0,15.0,343.0,51.0,168.0,,1.0,1.0,34.0,5.0,108.0,9.0,1.0,35.0,463.0,119.0,168.0,7.0,1.0,0.0,0.0,0.0,156.0,13.0,1.0,0.0,0.0,0.0,264.0,22.0,1.0,0.0,33.0,19.0,300.0,20.0,1.0,0.0,,,72.0,16.0,1.0,3.0,39.0,5.0,84.0,10.0,1.0,,,,,4.0,1.0,0.0,,,180.0,9.0,1.0
2016-01-07 13:40:00,1.0,38.0,5.0,156.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,30.0,12.0,36.0,4.0,1.0,,,,,2.0,1.0,7.0,73.0,9.0,72.0,0.0,1.0,0.0,0.0,0.0,120.0,14.0,1.0,10.0,449.0,18.0,108.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,24.0,14.0,84.0,11.0,1.0,,,,0.0,0.0,1.0,12.0,343.0,51.0,168.0,,1.0,0.0,,,84.0,7.0,1.0,27.0,463.0,119.0,168.0,0.0,1.0,0.0,0.0,0.0,144.0,12.0,1.0,0.0,0.0,0.0,288.0,25.0,1.0,0.0,19.0,15.0,312.0,16.0,1.0,0.0,82.0,14.0,84.0,21.0,1.0,3.0,39.0,5.0,96.0,11.0,1.0,,,,,4.0,1.0,0.0,,,96.0,6.0,1.0
2016-01-07 13:45:00,1.0,38.0,5.0,192.0,,1.0,0.0,0.0,0.0,36.0,,1.0,0.0,23.0,10.0,60.0,7.0,1.0,,,,,1.0,1.0,7.0,73.0,9.0,72.0,0.0,1.0,0.0,0.0,0.0,120.0,10.0,1.0,13.0,449.0,18.0,72.0,6.0,1.0,3.0,66.0,2.0,36.0,3.0,1.0,,,,,0.0,1.0,2.0,23.0,13.0,144.0,9.0,1.0,,,,0.0,1.0,1.0,14.0,425.0,60.0,192.0,,1.0,0.0,45.0,7.0,108.0,9.0,1.0,32.0,545.0,136.0,192.0,0.0,1.0,0.0,0.0,0.0,132.0,11.0,1.0,0.0,0.0,0.0,288.0,24.0,1.0,1.0,10.0,12.0,252.0,15.0,1.0,1.0,42.0,7.0,84.0,13.0,1.0,4.0,79.0,10.0,120.0,15.0,1.0,,,,,2.0,1.0,0.0,,,144.0,8.0,1.0
2016-01-07 13:50:00,1.0,38.0,5.0,156.0,,1.0,1.0,53.0,2.0,60.0,,1.0,0.0,,,48.0,2.0,1.0,,,,,0.0,1.0,19.0,211.0,27.0,84.0,0.0,1.0,1.0,30.0,4.0,144.0,13.0,1.0,22.0,449.0,18.0,48.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,1.0,21.0,12.0,96.0,8.0,1.0,,,,0.0,0.0,1.0,15.0,425.0,60.0,216.0,,1.0,1.0,16.0,3.0,48.0,4.0,1.0,34.0,545.0,136.0,216.0,0.0,1.0,0.0,0.0,0.0,120.0,10.0,1.0,0.0,0.0,0.0,276.0,23.0,1.0,0.0,,,300.0,15.0,1.0,0.0,,,108.0,21.0,1.0,4.0,79.0,10.0,144.0,17.0,1.0,,,,,2.0,1.0,0.0,,,168.0,7.0,1.0
2016-01-07 13:55:00,5.0,92.0,12.0,132.0,,1.0,2.0,53.0,2.0,48.0,,1.0,0.0,17.0,9.0,48.0,6.0,1.0,,,,,1.0,1.0,6.0,73.0,9.0,84.0,0.0,1.0,1.0,30.0,4.0,180.0,16.0,1.0,13.0,449.0,18.0,72.0,14.0,1.0,3.0,66.0,2.0,36.0,2.0,1.0,,,,,0.0,1.0,0.0,33.0,18.0,60.0,6.0,1.0,,,,0.0,2.0,1.0,15.0,425.0,60.0,180.0,,1.0,0.0,,,84.0,7.0,1.0,34.0,545.0,136.0,180.0,8.0,1.0,0.0,0.0,0.0,132.0,11.0,1.0,0.0,0.0,0.0,240.0,15.0,1.0,0.0,,,276.0,15.0,1.0,0.0,,,48.0,14.0,1.0,1.0,39.0,5.0,156.0,16.0,1.0,,,,,5.0,1.0,0.0,,,180.0,7.0,1.0
2016-01-07 14:00:00,7.0,92.0,12.0,96.0,,1.0,0.0,0.0,0.0,12.0,,1.0,1.0,17.0,9.0,84.0,9.0,1.0,,,,,0.0,1.0,6.0,73.0,9.0,84.0,0.0,1.0,0.0,0.0,0.0,144.0,4.0,1.0,4.0,196.0,8.0,108.0,11.0,1.0,3.0,66.0,2.0,36.0,3.0,1.0,,,,,0.0,1.0,2.0,20.0,12.0,132.0,9.0,1.0,,,,0.0,0.0,1.0,15.0,425.0,60.0,156.0,,1.0,0.0,27.0,4.0,84.0,7.0,1.0,35.0,545.0,136.0,156.0,0.0,1.0,0.0,0.0,0.0,156.0,17.0,1.0,0.0,0.0,0.0,216.0,18.0,1.0,0.0,19.0,15.0,264.0,12.0,1.0,0.0,,,132.0,20.0,1.0,0.0,0.0,0.0,132.0,12.0,1.0,,,,,1.0,1.0,0.0,,,240.0,11.0,1.0
2016-01-07 14:05:00,3.0,92.0,12.0,192.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,18.0,9.0,36.0,4.0,1.0,,,,,2.0,1.0,14.0,211.0,27.0,108.0,0.0,1.0,0.0,0.0,0.0,120.0,10.0,1.0,5.0,262.0,10.0,108.0,9.0,1.0,0.0,0.0,0.0,36.0,2.0,1.0,,,,,0.0,1.0,2.0,17.0,10.0,132.0,11.0,1.0,,,,0.0,0.0,1.0,15.0,425.0,60.0,252.0,,1.0,0.0,15.0,3.0,96.0,8.0,1.0,34.0,545.0,136.0,252.0,0.0,1.0,0.0,0.0,0.0,132.0,9.0,1.0,0.0,0.0,0.0,180.0,9.0,1.0,1.0,28.0,18.0,192.0,14.0,1.0,0.0,61.0,10.0,144.0,18.0,1.0,0.0,0.0,0.0,144.0,14.0,1.0,,,,,3.0,1.0,0.0,,,228.0,8.0,1.0
2016-01-07 14:10:00,1.0,38.0,5.0,156.0,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,48.0,5.0,1.0,,,,,2.0,1.0,3.0,73.0,9.0,144.0,0.0,1.0,0.0,0.0,0.0,144.0,15.0,1.0,3.0,196.0,8.0,132.0,11.0,1.0,0.0,0.0,0.0,36.0,2.0,1.0,,,,,0.0,1.0,2.0,25.0,12.0,96.0,6.0,1.0,,,,0.0,0.0,1.0,15.0,425.0,60.0,168.0,,1.0,0.0,,,72.0,6.0,1.0,34.0,545.0,136.0,168.0,1.0,1.0,0.0,0.0,0.0,156.0,15.0,1.0,0.0,0.0,0.0,216.0,19.0,1.0,1.0,10.0,12.0,192.0,5.0,1.0,1.0,62.0,11.0,108.0,23.0,1.0,2.0,39.0,5.0,120.0,16.0,1.0,,,,,5.0,1.0,0.0,,,156.0,,1.0
2016-01-07 14:15:00,5.0,92.0,12.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,36.0,4.0,1.0,,,,,0.0,1.0,0.0,0.0,0.0,120.0,9.0,1.0,0.0,0.0,0.0,180.0,8.0,1.0,1.0,66.0,2.0,96.0,5.0,1.0,0.0,0.0,0.0,36.0,2.0,1.0,,,,,0.0,1.0,1.0,25.0,11.0,132.0,9.0,1.0,,,,0.0,0.0,1.0,15.0,412.0,55.0,228.0,,1.0,0.0,,,132.0,12.0,1.0,34.0,532.0,131.0,228.0,2.0,1.0,0.0,0.0,0.0,192.0,19.0,1.0,0.0,0.0,0.0,216.0,18.0,1.0,2.0,11.0,12.0,420.0,19.0,1.0,3.0,97.0,16.0,48.0,20.0,1.0,0.0,0.0,0.0,96.0,13.0,1.0,,,,,2.0,1.0,0.0,,,120.0,7.0,1.0
2016-01-07 14:20:00,7.0,92.0,12.0,96.0,,1.0,0.0,0.0,0.0,48.0,,1.0,0.0,23.0,10.0,60.0,7.0,1.0,,,,,4.0,1.0,0.0,0.0,0.0,132.0,4.0,1.0,0.0,0.0,0.0,144.0,7.0,1.0,0.0,0.0,0.0,72.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,1.0,16.0,7.0,96.0,7.0,1.0,,,,0.0,1.0,1.0,15.0,414.0,56.0,192.0,,1.0,0.0,,,60.0,5.0,1.0,35.0,534.0,132.0,192.0,,1.0,0.0,0.0,0.0,156.0,10.0,1.0,0.0,0.0,0.0,180.0,15.0,1.0,2.0,10.0,12.0,312.0,16.0,1.0,4.0,117.0,20.0,84.0,16.0,1.0,4.0,39.0,5.0,60.0,11.0,1.0,,,,,3.0,1.0,0.0,,,216.0,12.0,1.0
2016-01-07 14:25:00,4.0,38.0,5.0,72.0,,1.0,0.0,0.0,0.0,12.0,,1.0,1.0,11.0,7.0,60.0,6.0,1.0,,,,,0.0,1.0,0.0,0.0,0.0,156.0,10.0,1.0,0.0,0.0,0.0,156.0,9.0,1.0,1.0,66.0,2.0,72.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,26.0,12.0,48.0,4.0,1.0,,,,0.0,0.0,1.0,14.0,400.0,52.0,156.0,,1.0,0.0,,,36.0,3.0,1.0,35.0,525.0,129.0,156.0,,1.0,0.0,0.0,0.0,192.0,17.0,1.0,0.0,0.0,0.0,156.0,13.0,1.0,1.0,22.0,16.0,288.0,18.0,1.0,2.0,,,96.0,16.0,1.0,11.0,85.0,11.0,60.0,8.0,1.0,,,,,0.0,1.0,0.0,,,192.0,9.0,1.0
2016-01-07 14:30:00,3.0,92.0,12.0,192.0,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,24.0,3.0,1.0,,,,,0.0,1.0,0.0,0.0,0.0,192.0,4.0,1.0,0.0,0.0,0.0,120.0,4.0,1.0,0.0,0.0,0.0,96.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,,,156.0,13.0,1.0,,,,0.0,1.0,1.0,14.0,400.0,52.0,96.0,,1.0,0.0,,,60.0,5.0,1.0,35.0,520.0,128.0,96.0,0.0,1.0,0.0,0.0,0.0,168.0,14.0,1.0,0.0,0.0,0.0,180.0,15.0,1.0,1.0,10.0,12.0,264.0,15.0,1.0,0.0,,,96.0,15.0,1.0,7.0,85.0,11.0,84.0,17.0,1.0,,,,,3.0,1.0,0.0,,,132.0,9.0,1.0
2016-01-07 14:35:00,1.0,38.0,5.0,192.0,,1.0,0.0,0.0,0.0,36.0,,1.0,0.0,,,12.0,1.0,1.0,,,,,0.0,1.0,0.0,0.0,0.0,156.0,7.0,1.0,0.0,0.0,0.0,108.0,6.0,1.0,0.0,0.0,0.0,72.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,31.0,14.0,84.0,7.0,1.0,,,,0.0,1.0,1.0,13.0,400.0,52.0,132.0,,1.0,0.0,,,84.0,7.0,1.0,32.0,520.0,128.0,132.0,0.0,1.0,0.0,0.0,0.0,192.0,16.0,1.0,0.0,0.0,0.0,204.0,28.0,1.0,2.0,10.0,12.0,204.0,26.0,1.0,0.0,,,72.0,18.0,1.0,11.0,85.0,11.0,60.0,11.0,1.0,,,,,4.0,1.0,0.0,,,156.0,5.0,1.0
2016-01-07 14:40:00,1.0,38.0,5.0,156.0,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,96.0,7.0,1.0,,,,,0.0,1.0,0.0,0.0,0.0,168.0,9.0,1.0,0.0,0.0,0.0,120.0,6.0,1.0,0.0,0.0,0.0,36.0,2.0,1.0,0.0,0.0,0.0,36.0,2.0,1.0,,,,,0.0,1.0,0.0,,,96.0,9.0,1.0,,,,0.0,0.0,1.0,13.0,406.0,54.0,276.0,,1.0,0.0,,,36.0,3.0,1.0,32.0,526.0,130.0,276.0,1.0,1.0,0.0,0.0,0.0,204.0,17.0,1.0,0.0,0.0,0.0,240.0,22.0,1.0,2.0,11.0,12.0,276.0,17.0,1.0,0.0,69.0,12.0,96.0,17.0,1.0,13.0,85.0,11.0,48.0,10.0,1.0,,,,,3.0,1.0,0.0,,,120.0,3.0,1.0
2016-01-07 14:45:00,2.0,38.0,5.0,132.0,,1.0,0.0,0.0,0.0,24.0,,1.0,0.0,19.0,9.0,60.0,6.0,1.0,,,,,2.0,1.0,1.0,36.0,4.0,156.0,10.0,1.0,0.0,0.0,0.0,96.0,5.0,1.0,0.0,0.0,0.0,60.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,28.0,13.0,132.0,15.0,1.0,,,,0.0,0.0,1.0,14.0,425.0,60.0,192.0,,1.0,0.0,,,60.0,5.0,1.0,34.0,545.0,136.0,192.0,3.0,1.0,0.0,0.0,0.0,228.0,21.0,1.0,0.0,0.0,0.0,228.0,19.0,1.0,2.0,10.0,12.0,300.0,13.0,1.0,1.0,47.0,8.0,108.0,20.0,1.0,9.0,85.0,11.0,72.0,11.0,1.0,,,,,9.0,1.0,0.0,,,144.0,8.0,1.0
2016-01-07 14:50:00,1.0,38.0,5.0,192.0,,1.0,0.0,0.0,0.0,48.0,,1.0,0.0,,,48.0,6.0,1.0,,,,,1.0,1.0,0.0,0.0,0.0,120.0,6.0,1.0,0.0,0.0,0.0,120.0,6.0,1.0,0.0,0.0,0.0,72.0,6.0,1.0,0.0,0.0,0.0,36.0,2.0,1.0,,,,,0.0,1.0,1.0,17.0,8.0,120.0,11.0,1.0,,,,0.0,0.0,1.0,16.0,425.0,60.0,264.0,,1.0,0.0,27.0,4.0,132.0,11.0,1.0,36.0,545.0,136.0,264.0,9.0,1.0,0.0,0.0,0.0,240.0,20.0,1.0,0.0,0.0,0.0,192.0,15.0,1.0,2.0,10.0,12.0,252.0,10.0,1.0,0.0,,,120.0,23.0,1.0,12.0,170.0,22.0,96.0,15.0,1.0,,,,,3.0,1.0,0.0,,,192.0,9.0,1.0
2016-01-07 14:55:00,1.0,38.0,5.0,156.0,,1.0,3.0,53.0,2.0,36.0,,1.0,0.0,21.0,10.0,24.0,3.0,1.0,,,,,1.0,1.0,0.0,0.0,0.0,96.0,5.0,1.0,0.0,0.0,0.0,96.0,4.0,1.0,0.0,0.0,0.0,36.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,17.0,8.0,120.0,9.0,1.0,,,,0.0,0.0,1.0,16.0,425.0,60.0,216.0,,1.0,0.0,,,108.0,9.0,1.0,37.0,545.0,136.0,216.0,1.0,1.0,0.0,0.0,0.0,204.0,14.0,1.0,0.0,0.0,0.0,228.0,19.0,1.0,1.0,10.0,12.0,240.0,10.0,1.0,0.0,,,108.0,15.0,1.0,13.0,170.0,22.0,96.0,13.0,1.0,,,,,3.0,1.0,0.0,,,168.0,6.0,1.0
2016-01-07 15:00:00,2.0,38.0,5.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,60.0,7.0,1.0,,,,,0.0,1.0,1.0,36.0,4.0,120.0,4.0,1.0,0.0,0.0,0.0,108.0,6.0,1.0,0.0,196.0,8.0,0.0,1.0,1.0,0.0,66.0,2.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,25.0,12.0,132.0,11.0,1.0,,,,0.0,0.0,1.0,15.0,425.0,60.0,216.0,,1.0,0.0,,,108.0,9.0,1.0,35.0,545.0,136.0,216.0,1.0,1.0,0.0,0.0,0.0,192.0,16.0,1.0,0.0,0.0,0.0,204.0,17.0,1.0,1.0,19.0,15.0,288.0,14.0,1.0,0.0,,,48.0,18.0,1.0,15.0,170.0,22.0,84.0,9.0,1.0,,,,,3.0,1.0,0.0,,,120.0,5.0,1.0
